n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
400,2,1.73205080756888,100,118,0.1,0.5,2.66193938472849e-10,0
400,2,1.73205080756888,100,119,0.1,0.5,9.52754001428208e-11,0
400,2,1.73205080756888,100,120,0.1,0.5,3.62953958902946e-10,0
400,2,1.73205080756888,100,121,0.1,0.5,4.80072527475649e-11,0
400,2,1.73205080756888,100,122,0.1,0.5,4.67850769583474e-10,0
400,2,1.73205080756888,100,123,0.1,0.5,6.59811523658549e-11,0
400,2,1.73205080756888,100,124,0.1,0.5,1.01763667470837e-10,0
400,2,1.73205080756888,100,125,0.1,0.5,5.10155994910426e-11,0
400,2,1.73205080756888,100,126,0.1,0.5,1.52596016106523e-11,0
400,2,1.73205080756888,100,127,0.1,0.5,8.39549496219332e-11,0
400,2,1.73205080756888,100,128,0.1,0.5,1.73724797305343e-07,0
400,2,1.73205080756888,100,129,0.1,0.5,5.34294984175738e-13,0
400,2,1.73205080756888,100,130,0.1,0.5,6.51828469696854e-11,0
400,2,1.73205080756888,100,131,0.1,0.5,9.87831055063575e-13,0
400,2,1.73205080756888,100,132,0.1,0.5,4.23241579023227e-11,0
400,2,1.73205080756888,100,133,0.1,0.5,3.25069945923996e-10,0
400,2,1.73205080756888,100,134,0.1,0.5,2.36742144378042e-10,0
400,2,1.73205080756888,100,135,0.1,0.5,5.5750962403074e-11,0
400,2,1.73205080756888,100,136,0.1,0.5,5.79525370460707e-11,0
400,2,1.73205080756888,100,137,0.1,0.5,7.24142518188991e-10,0
400,2,1.73205080756888,100,138,0.1,0.5,1.23855944461488e-10,0
400,2,1.73205080756888,100,139,0.1,0.5,3.09589569574619e-11,0
400,2,1.73205080756888,100,140,0.1,0.5,5.34530176456651e-11,0
400,2,1.73205080756888,100,141,0.1,0.5,3.22917079965204e-10,0
400,2,1.73205080756888,100,142,0.1,0.5,5.24179153937533e-11,0
400,2,1.73205080756888,100,143,0.1,0.5,1.11341102739586e-11,0
400,2,1.73205080756888,100,144,0.1,0.5,4.86666083667183e-11,0
400,2,1.73205080756888,100,145,0.1,0.5,1.6173288925302e-10,0
400,2,1.73205080756888,100,146,0.1,0.5,5.2809360836884e-10,0
400,2,1.73205080756888,100,147,0.1,0.5,1.79389262938999e-10,0
400,2,1.73205080756888,100,148,0.1,0.5,2.54467048504017e-10,0
400,2,1.73205080756888,100,149,0.1,0.5,8.05362614204933e-11,0
400,2,1.73205080756888,100,150,0.1,0.5,1.24015452222252e-10,0
400,2,1.73205080756888,100,151,0.1,0.5,2.04544094871034e-10,0
400,2,1.73205080756888,100,152,0.1,0.5,8.68139482057059e-11,0
400,2,1.73205080756888,100,153,0.1,0.5,3.44346050225787e-11,0
400,2,1.73205080756888,100,154,0.1,0.5,1.38202818342686e-10,0
400,2,1.73205080756888,100,155,0.1,0.5,4.05476457177362e-10,0
400,2,1.73205080756888,100,156,0.1,0.5,8.56581576208004e-12,0
400,2,1.73205080756888,100,157,0.1,0.5,1.32277781662957e-10,0
400,2,1.73205080756888,100,158,0.1,0.5,1.21321032851207e-12,0
400,2,1.73205080756888,100,159,0.1,0.5,4.30271051758081e-12,0
400,2,1.73205080756888,100,160,0.1,0.5,1.71614654295135e-10,0
400,2,1.73205080756888,100,161,0.1,0.5,4.54132126425094e-11,0
400,2,1.73205080756888,100,162,0.1,0.5,5.84763070565601e-11,0
400,2,1.73205080756888,100,163,0.1,0.5,4.76386052379219e-11,0
400,2,1.73205080756888,100,164,0.1,0.5,7.09667739610883e-11,0
400,2,1.73205080756888,100,165,0.1,0.5,1.13975582877925e-11,0
400,2,1.73205080756888,100,166,0.1,0.5,1.34374517943468e-12,0
400,2,1.73205080756888,100,167,0.1,0.5,1.94349969427153e-11,0
400,2,1.73205080756888,100,168,0.1,0.5,7.06798254145023e-11,0
400,2,1.73205080756888,100,169,0.1,0.5,1.35806635539431e-10,0
400,2,1.73205080756888,100,170,0.1,0.5,1.19416471827827e-10,0
400,2,1.73205080756888,100,171,0.1,0.5,8.37240863897648e+43,1
400,2,1.73205080756888,100,172,0.1,0.5,2.86725934610434e-11,0
400,2,1.73205080756888,100,173,0.1,0.5,8.50564412501543e-11,0
400,2,1.73205080756888,100,174,0.1,0.5,7.85172921537975e-12,0
400,2,1.73205080756888,100,175,0.1,0.5,1.43690113212417e-10,0
400,2,1.73205080756888,100,176,0.1,0.5,5.13681196543093e-11,0
400,2,1.73205080756888,100,177,0.1,0.5,5.5661255627922e-12,0
400,2,1.73205080756888,100,178,0.1,0.5,3.77073766036608e-10,0
400,2,1.73205080756888,100,179,0.1,0.5,2.24650117172807e-10,0
400,2,1.73205080756888,100,180,0.1,0.5,5.67318435208185e-10,0
400,2,1.73205080756888,100,181,0.1,0.5,5.17343640263915e-10,0
400,2,1.73205080756888,100,182,0.1,0.5,5.93348643645312e-10,0
400,2,1.73205080756888,100,183,0.1,0.5,6.03036447451074e-11,0
400,2,1.73205080756888,100,184,0.1,0.5,9.96552591981115e-10,0
400,2,1.73205080756888,100,185,0.1,0.5,9.94055853491142e-11,0
400,2,1.73205080756888,100,186,0.1,0.5,5.20320853771411e-12,0
400,2,1.73205080756888,100,187,0.1,0.5,1.34385282503744e-10,0
400,2,1.73205080756888,100,188,0.1,0.5,8.51044309617202e-12,0
400,2,1.73205080756888,100,189,0.1,0.5,1.03025960129011e-10,0
400,2,1.73205080756888,100,190,0.1,0.5,3.10433215202373e-10,0
400,2,1.73205080756888,100,191,0.1,0.5,4.30983208164394e-11,0
400,2,1.73205080756888,100,192,0.1,0.5,8.12123454137925e-12,0
400,2,1.73205080756888,100,193,0.1,0.5,4.50965771154462e-11,0
400,2,1.73205080756888,100,194,0.1,0.5,1.04929388257565e-10,0
400,2,1.73205080756888,100,195,0.1,0.5,5.08255512221331e-10,0
400,2,1.73205080756888,100,196,0.1,0.5,1.79749267539621e-10,0
400,2,1.73205080756888,100,197,0.1,0.5,4.29876983445111e-10,0
400,2,1.73205080756888,100,198,0.1,0.5,2.99231732910596e-12,0
400,2,1.73205080756888,100,199,0.1,0.5,1.79223896042222e-10,0
400,2,1.73205080756888,100,200,0.1,0.5,6.38772520171346e-12,0
