n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
800,2,1.73205080756888,100,143,0.1,0.5,,0
800,2,1.73205080756888,100,144,0.1,0.5,,0
800,2,1.73205080756888,100,145,0.1,0.5,,0
800,2,1.73205080756888,100,146,0.1,0.5,,0
800,2,1.73205080756888,100,147,0.1,0.5,,1
800,2,1.73205080756888,100,148,0.1,0.5,,0
800,2,1.73205080756888,100,149,0.1,0.5,,0
800,2,1.73205080756888,100,150,0.1,0.5,,0
800,2,1.73205080756888,100,151,0.1,0.5,,0
800,2,1.73205080756888,100,152,0.1,0.5,,0
800,2,1.73205080756888,100,153,0.1,0.5,,0
800,2,1.73205080756888,100,154,0.1,0.5,,0
800,2,1.73205080756888,100,155,0.1,0.5,,1
800,2,1.73205080756888,100,156,0.1,0.5,,0
800,2,1.73205080756888,100,157,0.1,0.5,,0
800,2,1.73205080756888,100,158,0.1,0.5,,0
800,2,1.73205080756888,100,159,0.1,0.5,,0
800,2,1.73205080756888,100,160,0.1,0.5,,0
800,2,1.73205080756888,100,161,0.1,0.5,,1
800,2,1.73205080756888,100,162,0.1,0.5,,0
800,2,1.73205080756888,100,163,0.1,0.5,,1
800,2,1.73205080756888,100,164,0.1,0.5,,0
800,2,1.73205080756888,100,165,0.1,0.5,,0
800,2,1.73205080756888,100,166,0.1,0.5,,0
800,2,1.73205080756888,100,167,0.1,0.5,,0
800,2,1.73205080756888,100,168,0.1,0.5,,0
800,2,1.73205080756888,100,169,0.1,0.5,,0
800,2,1.73205080756888,100,170,0.1,0.5,,0
800,2,1.73205080756888,100,171,0.1,0.5,,0
800,2,1.73205080756888,100,172,0.1,0.5,,0
800,2,1.73205080756888,100,173,0.1,0.5,,0
800,2,1.73205080756888,100,174,0.1,0.5,,1
800,2,1.73205080756888,100,175,0.1,0.5,,0
800,2,1.73205080756888,100,176,0.1,0.5,,0
800,2,1.73205080756888,100,177,0.1,0.5,,0
800,2,1.73205080756888,100,178,0.1,0.5,,0
800,2,1.73205080756888,100,179,0.1,0.5,,0
800,2,1.73205080756888,100,180,0.1,0.5,,0
800,2,1.73205080756888,100,181,0.1,0.5,,1
800,2,1.73205080756888,100,182,0.1,0.5,,0
800,2,1.73205080756888,100,183,0.1,0.5,,0
800,2,1.73205080756888,100,184,0.1,0.5,,0
800,2,1.73205080756888,100,185,0.1,0.5,,0
800,2,1.73205080756888,100,186,0.1,0.5,,0
800,2,1.73205080756888,100,187,0.1,0.5,,0
800,2,1.73205080756888,100,188,0.1,0.5,,0
800,2,1.73205080756888,100,189,0.1,0.5,,0
800,2,1.73205080756888,100,190,0.1,0.5,,0
800,2,1.73205080756888,100,191,0.1,0.5,,0
800,2,1.73205080756888,100,192,0.1,0.5,,0
800,2,1.73205080756888,100,193,0.1,0.5,,0
800,2,1.73205080756888,100,194,0.1,0.5,,0
800,2,1.73205080756888,100,195,0.1,0.5,,1
800,2,1.73205080756888,100,196,0.1,0.5,,0
800,2,1.73205080756888,100,197,0.1,0.5,,0
800,2,1.73205080756888,100,198,0.1,0.5,,0
800,2,1.73205080756888,100,199,0.1,0.5,,0
800,2,1.73205080756888,100,200,0.1,0.5,,0
