n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
100,2,1.73205080756888,100,109,0.1,0.5,2.87421333251974e-08,0
100,2,1.73205080756888,100,110,0.1,0.5,1.94821730616492e-07,0
100,2,1.73205080756888,100,111,0.1,0.5,1.11472698598328e-07,0
100,2,1.73205080756888,100,112,0.1,0.5,3.95186470514995e-08,0
100,2,1.73205080756888,100,113,0.1,0.5,5.82614934139708e-09,0
100,2,1.73205080756888,100,114,0.1,0.5,8.34576521442712e-09,0
100,2,1.73205080756888,100,115,0.1,0.5,6.89153006290685e-08,0
100,2,1.73205080756888,100,116,0.1,0.5,7.34452024885906e-07,0
100,2,1.73205080756888,100,117,0.1,0.5,9.06247171863147e-08,0
100,2,1.73205080756888,100,118,0.1,0.5,1.63802254120407e-08,0
100,2,1.73205080756888,100,119,0.1,0.5,1.42942086633707e-08,0
100,2,1.73205080756888,100,120,0.1,0.5,1.72778633579468e-08,0
100,2,1.73205080756888,100,121,0.1,0.5,2.02204920237699e-07,0
100,2,1.73205080756888,100,122,0.1,0.5,3.95360224975101e-07,0
100,2,1.73205080756888,100,123,0.1,0.5,3.82015524012293e-08,0
100,2,1.73205080756888,100,124,0.1,0.5,7.68658899372757e-08,0
100,2,1.73205080756888,100,125,0.1,0.5,6.46457457642835e-08,0
100,2,1.73205080756888,100,126,0.1,0.5,2.2117279476027e-07,0
100,2,1.73205080756888,100,127,0.1,0.5,3.42147170276934e-07,0
100,2,1.73205080756888,100,128,0.1,0.5,2.05030742916784e-08,0
100,2,1.73205080756888,100,129,0.1,0.5,2.0476789461294e-07,0
100,2,1.73205080756888,100,130,0.1,0.5,1.43549661495915e-07,0
100,2,1.73205080756888,100,131,0.1,0.5,5.50626596919149e-09,0
100,2,1.73205080756888,100,132,0.1,0.5,1.61521638162651e-07,0
100,2,1.73205080756888,100,133,0.1,0.5,1.38403326351057e-08,0
100,2,1.73205080756888,100,134,0.1,0.5,2.22719300736671e-07,0
100,2,1.73205080756888,100,135,0.1,0.5,6.577553227687e-07,0
100,2,1.73205080756888,100,136,0.1,0.5,3.78086909442023e-08,0
100,2,1.73205080756888,100,137,0.1,0.5,5.17566304566803e-09,0
100,2,1.73205080756888,100,138,0.1,0.5,3.58854050263777e-08,0
100,2,1.73205080756888,100,139,0.1,0.5,1.58064312729425e-07,0
100,2,1.73205080756888,100,140,0.1,0.5,1.2389543353064e-07,0
100,2,1.73205080756888,100,141,0.1,0.5,4.51355128285999e-08,0
100,2,1.73205080756888,100,142,0.1,0.5,9.75817921810838e-10,0
100,2,1.73205080756888,100,143,0.1,0.5,5.83060261348814e-08,0
100,2,1.73205080756888,100,144,0.1,0.5,3.33319972282269e-07,0
100,2,1.73205080756888,100,145,0.1,0.5,2.06798668719382e-07,0
100,2,1.73205080756888,100,146,0.1,0.5,3.92986565473338e-07,0
100,2,1.73205080756888,100,147,0.1,0.5,2.11500278912441e-07,0
100,2,1.73205080756888,100,148,0.1,0.5,2.33501883041476e-07,0
100,2,1.73205080756888,100,149,0.1,0.5,3.90016266358239e-08,0
100,2,1.73205080756888,100,150,0.1,0.5,6.32763715319673e-09,0
100,2,1.73205080756888,100,151,0.1,0.5,7.52403480183715e-08,0
100,2,1.73205080756888,100,152,0.1,0.5,4.83935919221295e-08,0
100,2,1.73205080756888,100,153,0.1,0.5,9.89594169925343e-08,0
100,2,1.73205080756888,100,154,0.1,0.5,4.43364015829086e-08,0
100,2,1.73205080756888,100,155,0.1,0.5,7.907252893069e-09,0
100,2,1.73205080756888,100,156,0.1,0.5,2.6368231554989e-07,0
100,2,1.73205080756888,100,157,0.1,0.5,1.35167733802777e-07,0
100,2,1.73205080756888,100,158,0.1,0.5,1.60175630234735e-08,0
100,2,1.73205080756888,100,159,0.1,0.5,1.893049447245e-07,0
100,2,1.73205080756888,100,160,0.1,0.5,3.0468920553253e-07,0
100,2,1.73205080756888,100,161,0.1,0.5,2.84211722830049e-07,0
100,2,1.73205080756888,100,162,0.1,0.5,5.5464643448649e-08,0
100,2,1.73205080756888,100,163,0.1,0.5,1.75396129584318e-07,0
100,2,1.73205080756888,100,164,0.1,0.5,4.58677415804065e-09,0
100,2,1.73205080756888,100,165,0.1,0.5,2.15472004638783e-08,0
100,2,1.73205080756888,100,166,0.1,0.5,4.13656053539151e-08,0
100,2,1.73205080756888,100,167,0.1,0.5,1.63591076975796e-08,0
100,2,1.73205080756888,100,168,0.1,0.5,1.50809881099147e-07,0
100,2,1.73205080756888,100,169,0.1,0.5,1.86029220177929e-08,0
100,2,1.73205080756888,100,170,0.1,0.5,2.71542601862311e-09,0
100,2,1.73205080756888,100,171,0.1,0.5,2.0353645964718e-08,0
100,2,1.73205080756888,100,172,0.1,0.5,3.16682698810159e-08,0
100,2,1.73205080756888,100,173,0.1,0.5,1.44830035345226e-08,0
100,2,1.73205080756888,100,174,0.1,0.5,2.4514349410758e-08,0
100,2,1.73205080756888,100,175,0.1,0.5,1.16225317811008e-08,0
100,2,1.73205080756888,100,176,0.1,0.5,1.32455431000276e-07,0
100,2,1.73205080756888,100,177,0.1,0.5,6.52946023406841e-08,0
100,2,1.73205080756888,100,178,0.1,0.5,3.46206712508874e-07,0
100,2,1.73205080756888,100,179,0.1,0.5,1.40630402154814e-07,0
100,2,1.73205080756888,100,180,0.1,0.5,3.56309882084226e-08,0
100,2,1.73205080756888,100,181,0.1,0.5,4.73739545924034e-08,0
100,2,1.73205080756888,100,182,0.1,0.5,1.18045327583349e-07,0
100,2,1.73205080756888,100,183,0.1,0.5,8.56695100869023e-07,0
100,2,1.73205080756888,100,184,0.1,0.5,4.63231098926921e-08,0
100,2,1.73205080756888,100,185,0.1,0.5,4.14007935402955e-09,0
100,2,1.73205080756888,100,186,0.1,0.5,1.84206816889799e-07,0
100,2,1.73205080756888,100,187,0.1,0.5,5.14225292827775e-07,0
100,2,1.73205080756888,100,188,0.1,0.5,1.11182683671928e-07,0
100,2,1.73205080756888,100,189,0.1,0.5,2.87741924373869e-08,0
100,2,1.73205080756888,100,190,0.1,0.5,1.32169000471003e-08,0
100,2,1.73205080756888,100,191,0.1,0.5,8.71393385526541e-08,0
100,2,1.73205080756888,100,192,0.1,0.5,1.15606406248543e-08,0
100,2,1.73205080756888,100,193,0.1,0.5,4.59560123873336e-07,0
100,2,1.73205080756888,100,194,0.1,0.5,1.44461660297251e-07,0
100,2,1.73205080756888,100,195,0.1,0.5,8.0415037543875e-08,0
100,2,1.73205080756888,100,196,0.1,0.5,3.88666859097566e-08,0
100,2,1.73205080756888,100,197,0.1,0.5,3.89191318776146e-09,0
100,2,1.73205080756888,100,198,0.1,0.5,9.26417500551815e-09,0
100,2,1.73205080756888,100,199,0.1,0.5,2.2729048032144e-07,0
100,2,1.73205080756888,100,200,0.1,0.5,1.49121791067989e-07,0
