n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
600,2,1.73205080756888,100,102,0.1,0.5,2.51816335672261e-06,0
600,2,1.73205080756888,100,103,0.1,0.5,5.20605732333134e-08,0
600,2,1.73205080756888,100,104,0.1,0.5,2.0352304153783e-06,0
600,2,1.73205080756888,100,105,0.1,0.5,3.87553819165667e-07,0
600,2,1.73205080756888,100,106,0.1,0.5,1.42355422389192e-08,0
600,2,1.73205080756888,100,107,0.1,0.5,4.89422366296871e-07,0
600,2,1.73205080756888,100,108,0.1,0.5,2.08255856686617e-06,0
600,2,1.73205080756888,100,109,0.1,0.5,6.44569708776752e-06,0
600,2,1.73205080756888,100,110,0.1,0.5,7.37562644832316e-06,0
600,2,1.73205080756888,100,111,0.1,0.5,6.44671388513881e-07,0
600,2,1.73205080756888,100,112,0.1,0.5,3.7135195940129e-06,0
600,2,1.73205080756888,100,113,0.1,0.5,1.29421924477877e-06,0
600,2,1.73205080756888,100,114,0.1,0.5,2.93130025876308e-06,0
600,2,1.73205080756888,100,115,0.1,0.5,2.14442388260581e-07,0
600,2,1.73205080756888,100,116,0.1,0.5,5.38324133366605e-05,0
600,2,1.73205080756888,100,117,0.1,0.5,4.41861050398988e-06,0
600,2,1.73205080756888,100,118,0.1,0.5,6.6291715903673e-08,0
600,2,1.73205080756888,100,119,0.1,0.5,9.51594289742049e+32,1
600,2,1.73205080756888,100,120,0.1,0.5,3.23505330773582e-06,0
600,2,1.73205080756888,100,121,0.1,0.5,1.05674890980069e-06,0
600,2,1.73205080756888,100,122,0.1,0.5,2.72907787789943e-07,0
600,2,1.73205080756888,100,123,0.1,0.5,3.90616261647416e-06,0
600,2,1.73205080756888,100,124,0.1,0.5,2.03873417561679e-07,0
600,2,1.73205080756888,100,125,0.1,0.5,5.9359463925232e-08,0
600,2,1.73205080756888,100,126,0.1,0.5,2.98869200950933e-06,0
600,2,1.73205080756888,100,127,0.1,0.5,7.41034512709857e-06,0
600,2,1.73205080756888,100,128,0.1,0.5,5.82469807123347e-07,0
600,2,1.73205080756888,100,129,0.1,0.5,4.91518926481024e-07,0
600,2,1.73205080756888,100,130,0.1,0.5,1.18011865631157e-08,0
600,2,1.73205080756888,100,131,0.1,0.5,4.6527529329702e-06,0
600,2,1.73205080756888,100,132,0.1,0.5,2.28884557052714e-06,0
600,2,1.73205080756888,100,133,0.1,0.5,1.70008722878632e-07,0
600,2,1.73205080756888,100,134,0.1,0.5,8.59856036324025e-11,0
600,2,1.73205080756888,100,135,0.1,0.5,9.11705018977774e-07,0
600,2,1.73205080756888,100,136,0.1,0.5,1.52864179553918e-07,0
600,2,1.73205080756888,100,137,0.1,0.5,1.5944592568007e-06,0
600,2,1.73205080756888,100,138,0.1,0.5,1.83945955735588e-06,0
600,2,1.73205080756888,100,139,0.1,0.5,1.73780811179494e-07,0
600,2,1.73205080756888,100,140,0.1,0.5,2.99022564305989e-06,0
600,2,1.73205080756888,100,141,0.1,0.5,1.9415369935306e-07,0
600,2,1.73205080756888,100,142,0.1,0.5,2.18098195820608e-07,0
600,2,1.73205080756888,100,143,0.1,0.5,4.80210333858084e-07,0
600,2,1.73205080756888,100,144,0.1,0.5,1.12820865154949e-06,0
600,2,1.73205080756888,100,145,0.1,0.5,1.10154671437766e-07,0
600,2,1.73205080756888,100,146,0.1,0.5,1.12462387610491e-06,0
600,2,1.73205080756888,100,147,0.1,0.5,1.03754790159706e-05,0
600,2,1.73205080756888,100,148,0.1,0.5,3.49921233114629,0
600,2,1.73205080756888,100,149,0.1,0.5,5.92531393947077e-07,0
600,2,1.73205080756888,100,150,0.1,0.5,1.25881180344308e-05,0
600,2,1.73205080756888,100,151,0.1,0.5,9.39475181328938e-09,0
600,2,1.73205080756888,100,152,0.1,0.5,9.77364249987545e-07,0
600,2,1.73205080756888,100,153,0.1,0.5,2.16990679853833e-07,0
600,2,1.73205080756888,100,154,0.1,0.5,1.37133887762161e-05,0
600,2,1.73205080756888,100,155,0.1,0.5,1.13242907981436e-06,0
600,2,1.73205080756888,100,156,0.1,0.5,6.72364183226905e-07,0
600,2,1.73205080756888,100,157,0.1,0.5,9.33771962756997e-08,0
600,2,1.73205080756888,100,158,0.1,0.5,1.95422077442311e-06,0
600,2,1.73205080756888,100,159,0.1,0.5,7.09690371176425e-08,0
600,2,1.73205080756888,100,160,0.1,0.5,Inf,1
600,2,1.73205080756888,100,161,0.1,0.5,2.61006352307525e-07,0
600,2,1.73205080756888,100,162,0.1,0.5,5.24311999370813e-07,0
600,2,1.73205080756888,100,163,0.1,0.5,1.49739923032006e-07,0
600,2,1.73205080756888,100,164,0.1,0.5,1.14997322119599e-05,0
600,2,1.73205080756888,100,165,0.1,0.5,9547185690678590000,1
600,2,1.73205080756888,100,166,0.1,0.5,72684.8531635473,1
600,2,1.73205080756888,100,167,0.1,0.5,1.19563604174527e-06,0
600,2,1.73205080756888,100,168,0.1,0.5,5.3381656428047e+240,1
600,2,1.73205080756888,100,169,0.1,0.5,6.50254197173448e-06,0
600,2,1.73205080756888,100,170,0.1,0.5,9.15266409416079e-09,0
600,2,1.73205080756888,100,171,0.1,0.5,0.000359758784449342,0
600,2,1.73205080756888,100,172,0.1,0.5,7.93149082426274e-08,0
600,2,1.73205080756888,100,173,0.1,0.5,1.59230850089214e-06,0
600,2,1.73205080756888,100,174,0.1,0.5,3.53655983020361e-09,0
600,2,1.73205080756888,100,175,0.1,0.5,2.43834904075521e-07,0
600,2,1.73205080756888,100,176,0.1,0.5,4.9274582586114e-08,0
600,2,1.73205080756888,100,177,0.1,0.5,5.5677433575465e-06,0
600,2,1.73205080756888,100,178,0.1,0.5,9.59594130905944e-06,0
600,2,1.73205080756888,100,179,0.1,0.5,24.1554727148591,1
600,2,1.73205080756888,100,180,0.1,0.5,2.46946472132771e-09,0
600,2,1.73205080756888,100,181,0.1,0.5,4.59140400038326e-07,0
600,2,1.73205080756888,100,182,0.1,0.5,7.26222303364354e-08,0
600,2,1.73205080756888,100,183,0.1,0.5,1.0755736740355e-07,0
600,2,1.73205080756888,100,184,0.1,0.5,6.94016318821646e-08,0
600,2,1.73205080756888,100,185,0.1,0.5,1.74159343785659e-07,0
600,2,1.73205080756888,100,186,0.1,0.5,4.73269386382216e-09,0
600,2,1.73205080756888,100,187,0.1,0.5,1.4422486290027e-06,0
600,2,1.73205080756888,100,188,0.1,0.5,9.24726498572232e-07,0
600,2,1.73205080756888,100,189,0.1,0.5,2.20864659072886e-06,0
600,2,1.73205080756888,100,190,0.1,0.5,2.82998587153125e+234,1
600,2,1.73205080756888,100,191,0.1,0.5,1.68082412411529e-05,0
600,2,1.73205080756888,100,192,0.1,0.5,6.02898984744912e-06,0
600,2,1.73205080756888,100,193,0.1,0.5,3.8293251512143e-05,0
600,2,1.73205080756888,100,194,0.1,0.5,1.13092713865191,0
600,2,1.73205080756888,100,195,0.1,0.5,2.09553613665819e-05,0
600,2,1.73205080756888,100,196,0.1,0.5,7.32820938779357e-07,0
600,2,1.73205080756888,100,197,0.1,0.5,5.95066185970321e-06,0
600,2,1.73205080756888,100,198,0.1,0.5,0.000557659130713863,0
600,2,1.73205080756888,100,199,0.1,0.5,1.24325714726862e-06,0
600,2,1.73205080756888,100,200,0.1,0.5,5.19755271469642e-06,0
