n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
200,2,1.73205080756888,100,38,0.1,0.5,1.73347385761973e-08,0
200,2,1.73205080756888,100,39,0.1,0.5,8.21382344115425e-10,0
200,2,1.73205080756888,100,40,0.1,0.5,5.45448865347246e-08,0
200,2,1.73205080756888,100,41,0.1,0.5,5.72721438317473e-08,0
200,2,1.73205080756888,100,42,0.1,0.5,2.68318055602383e-08,0
200,2,1.73205080756888,100,43,0.1,0.5,3.42334229299653e-10,0
200,2,1.73205080756888,100,44,0.1,0.5,7.90282480280722e-09,0
200,2,1.73205080756888,100,45,0.1,0.5,3.92789381851444e-09,0
200,2,1.73205080756888,100,46,0.1,0.5,1.5327146976195e-10,0
200,2,1.73205080756888,100,47,0.1,0.5,1.71934828505938e-09,0
200,2,1.73205080756888,100,48,0.1,0.5,2.82424423394946e-08,0
200,2,1.73205080756888,100,49,0.1,0.5,8.96450578066352e-09,0
200,2,1.73205080756888,100,50,0.1,0.5,1.67511690793882e-09,0
200,2,1.73205080756888,100,51,0.1,0.5,3.85187286364075e-09,0
200,2,1.73205080756888,100,52,0.1,0.5,1.07219422040307e-09,0
200,2,1.73205080756888,100,53,0.1,0.5,8.45469449815198e-09,0
200,2,1.73205080756888,100,54,0.1,0.5,9.98026237172782e-09,0
200,2,1.73205080756888,100,55,0.1,0.5,1.66163085277132e-09,0
200,2,1.73205080756888,100,56,0.1,0.5,4.82460236313162e-09,0
200,2,1.73205080756888,100,57,0.1,0.5,1.39564911800889e-08,0
200,2,1.73205080756888,100,58,0.1,0.5,5.50746737429864e-09,0
200,2,1.73205080756888,100,59,0.1,0.5,1.28574715045251e-09,0
200,2,1.73205080756888,100,60,0.1,0.5,4.81211020665633e-10,0
200,2,1.73205080756888,100,61,0.1,0.5,0.0516710369617849,0
200,2,1.73205080756888,100,62,0.1,0.5,2.13030602350952e-08,0
200,2,1.73205080756888,100,63,0.1,0.5,1.1230921232222e-09,0
200,2,1.73205080756888,100,64,0.1,0.5,4.62326937739644e-09,0
200,2,1.73205080756888,100,65,0.1,0.5,3.24450964167305e-09,0
200,2,1.73205080756888,100,66,0.1,0.5,1.81646326167776e+59,1
200,2,1.73205080756888,100,67,0.1,0.5,1.95868442981839e-09,0
200,2,1.73205080756888,100,68,0.1,0.5,6.94780331246259e-10,0
200,2,1.73205080756888,100,69,0.1,0.5,1.93582988345089e-09,0
200,2,1.73205080756888,100,70,0.1,0.5,5.83739170704885e-10,0
200,2,1.73205080756888,100,71,0.1,0.5,1.57107656485179e-09,0
200,2,1.73205080756888,100,72,0.1,0.5,1.68486724618347e-09,0
200,2,1.73205080756888,100,73,0.1,0.5,7.68290129835991e-09,0
200,2,1.73205080756888,100,74,0.1,0.5,2.3818256646929e-09,0
200,2,1.73205080756888,100,75,0.1,0.5,5.88545214487867e-09,0
200,2,1.73205080756888,100,76,0.1,0.5,3.36083224958174e-10,0
200,2,1.73205080756888,100,77,0.1,0.5,2.21785978910434e-09,0
200,2,1.73205080756888,100,78,0.1,0.5,3.64794439535872e-09,0
200,2,1.73205080756888,100,79,0.1,0.5,6.34296151393611e-10,0
200,2,1.73205080756888,100,80,0.1,0.5,8.01668960729435e-10,0
200,2,1.73205080756888,100,81,0.1,0.5,2.36675714246605e-09,0
200,2,1.73205080756888,100,82,0.1,0.5,3.32814058619793e-09,0
200,2,1.73205080756888,100,83,0.1,0.5,1.14015696957687e-08,0
200,2,1.73205080756888,100,84,0.1,0.5,4.5730808202582e-10,0
200,2,1.73205080756888,100,85,0.1,0.5,9.61938912602809e-09,0
200,2,1.73205080756888,100,86,0.1,0.5,6.97581689308619e-10,0
200,2,1.73205080756888,100,87,0.1,0.5,2.46123662365646e-09,0
200,2,1.73205080756888,100,88,0.1,0.5,5.67187962028591e-10,0
200,2,1.73205080756888,100,89,0.1,0.5,7.69734703698607e-09,0
200,2,1.73205080756888,100,90,0.1,0.5,5.96644358850764e-10,0
200,2,1.73205080756888,100,91,0.1,0.5,1.24624113926304e-08,0
200,2,1.73205080756888,100,92,0.1,0.5,6.38262367922495e-10,0
200,2,1.73205080756888,100,93,0.1,0.5,2.49212520640878e-08,0
200,2,1.73205080756888,100,94,0.1,0.5,2.65018511651483e-10,0
200,2,1.73205080756888,100,95,0.1,0.5,3.41334978486861e-09,0
