n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
500,2,1.73205080756888,100,133,0.1,0.5,1.91693044309359e-10,0
500,2,1.73205080756888,100,134,0.1,0.5,3.42724389024377e-12,0
500,2,1.73205080756888,100,135,0.1,0.5,2.68013717344821e+70,1
500,2,1.73205080756888,100,136,0.1,0.5,3.02428661853638e-12,0
500,2,1.73205080756888,100,137,0.1,0.5,8.207068675499e-11,0
500,2,1.73205080756888,100,138,0.1,0.5,2.20774734733201e-10,0
500,2,1.73205080756888,100,139,0.1,0.5,2.85145403978631e-11,0
500,2,1.73205080756888,100,140,0.1,0.5,5.08366367202853e-12,0
500,2,1.73205080756888,100,141,0.1,0.5,3.06272550474399e-11,0
500,2,1.73205080756888,100,142,0.1,0.5,1.12384295575749e-11,0
500,2,1.73205080756888,100,143,0.1,0.5,2.7705190049951e-13,0
500,2,1.73205080756888,100,144,0.1,0.5,2.11883711900488e-11,0
500,2,1.73205080756888,100,145,0.1,0.5,4.90424033915676e+158,1
500,2,1.73205080756888,100,146,0.1,0.5,3.45358527541447e-11,0
500,2,1.73205080756888,100,147,0.1,0.5,2.12036496261496e-11,0
500,2,1.73205080756888,100,148,0.1,0.5,3.21337656564143e-10,0
500,2,1.73205080756888,100,149,0.1,0.5,6.31360758584467e-11,0
500,2,1.73205080756888,100,150,0.1,0.5,1.19509171938425e-11,0
500,2,1.73205080756888,100,151,0.1,0.5,1.45400202482026e-12,0
500,2,1.73205080756888,100,152,0.1,0.5,6.64871460959293e-11,0
500,2,1.73205080756888,100,153,0.1,0.5,1.7860284596545e-12,0
500,2,1.73205080756888,100,154,0.1,0.5,7.35313316229417e-11,0
500,2,1.73205080756888,100,155,0.1,0.5,0.0489482823482838,0
500,2,1.73205080756888,100,156,0.1,0.5,8.06106676322331e-12,0
500,2,1.73205080756888,100,157,0.1,0.5,2.72480332972664e-10,0
500,2,1.73205080756888,100,158,0.1,0.5,1.19483101015814e-10,0
500,2,1.73205080756888,100,159,0.1,0.5,1.00959560335792e-10,0
500,2,1.73205080756888,100,160,0.1,0.5,1.52048272562162e-11,0
500,2,1.73205080756888,100,161,0.1,0.5,4.65827836293495e+41,1
500,2,1.73205080756888,100,162,0.1,0.5,2.58026999096017e-13,0
500,2,1.73205080756888,100,163,0.1,0.5,1.45787295460913e-10,0
500,2,1.73205080756888,100,164,0.1,0.5,5.96013579698336e-13,0
500,2,1.73205080756888,100,165,0.1,0.5,2.24077044234847e-10,0
500,2,1.73205080756888,100,166,0.1,0.5,1.07379755684198e-11,0
500,2,1.73205080756888,100,167,0.1,0.5,3.94912821516333e-12,0
500,2,1.73205080756888,100,168,0.1,0.5,3.03527657655051e-13,0
500,2,1.73205080756888,100,169,0.1,0.5,1.67593999532647e-11,0
500,2,1.73205080756888,100,170,0.1,0.5,1.36709967484197e-10,0
500,2,1.73205080756888,100,171,0.1,0.5,1.93161966942363e-11,0
500,2,1.73205080756888,100,172,0.1,0.5,9.21062012307074e-12,0
500,2,1.73205080756888,100,173,0.1,0.5,1.29325940585833e-10,0
500,2,1.73205080756888,100,174,0.1,0.5,3.44272426241011e-11,0
500,2,1.73205080756888,100,175,0.1,0.5,1.72331360199488e-10,0
500,2,1.73205080756888,100,176,0.1,0.5,3.07262809463395e-11,0
500,2,1.73205080756888,100,177,0.1,0.5,1.5699288253115e-10,0
500,2,1.73205080756888,100,178,0.1,0.5,4.62154530745897e-13,0
500,2,1.73205080756888,100,179,0.1,0.5,7.58931489056498e-10,0
500,2,1.73205080756888,100,180,0.1,0.5,7.54281015586178e-12,0
500,2,1.73205080756888,100,181,0.1,0.5,5.53464420341688e-11,0
500,2,1.73205080756888,100,182,0.1,0.5,1.93484458605581e-11,0
500,2,1.73205080756888,100,183,0.1,0.5,9.06143909536847e-12,0
500,2,1.73205080756888,100,184,0.1,0.5,1.85326979651761e-12,0
500,2,1.73205080756888,100,185,0.1,0.5,3.11628073955786e-11,0
500,2,1.73205080756888,100,186,0.1,0.5,1.63045986864606e-11,0
500,2,1.73205080756888,100,187,0.1,0.5,5.7063320995571e-11,0
500,2,1.73205080756888,100,188,0.1,0.5,1.3877521050938e-12,0
500,2,1.73205080756888,100,189,0.1,0.5,1.76962191047982e-11,0
500,2,1.73205080756888,100,190,0.1,0.5,1.38211865668757e-11,0
500,2,1.73205080756888,100,191,0.1,0.5,3.10066279624351e-11,0
500,2,1.73205080756888,100,192,0.1,0.5,2.44620600594934e-10,0
500,2,1.73205080756888,100,193,0.1,0.5,7.604538185947e-12,0
500,2,1.73205080756888,100,194,0.1,0.5,6.19082846395229e-13,0
500,2,1.73205080756888,100,195,0.1,0.5,1.06117491939888e-11,0
500,2,1.73205080756888,100,196,0.1,0.5,6.26506959906328e-11,0
500,2,1.73205080756888,100,197,0.1,0.5,1.69558998160443e-10,0
500,2,1.73205080756888,100,198,0.1,0.5,3.11202062106341e-13,0
500,2,1.73205080756888,100,199,0.1,0.5,8.5727830082124e-11,0
500,2,1.73205080756888,100,200,0.1,0.5,2.63741824912529e-13,0
