n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
300,2,1.73205080756888,100,1,0.1,0.5,3.5847432305358e-09,0
300,2,1.73205080756888,100,2,0.1,0.5,4.34768824842524e-09,0
300,2,1.73205080756888,100,3,0.1,0.5,2.29321445626126e-10,0
300,2,1.73205080756888,100,4,0.1,0.5,7.35570163371166e-11,0
300,2,1.73205080756888,100,5,0.1,0.5,1.27509674214147e-09,0
300,2,1.73205080756888,100,6,0.1,0.5,1.62379895462506e-09,0
300,2,1.73205080756888,100,7,0.1,0.5,1.84570230693087e-10,0
300,2,1.73205080756888,100,8,0.1,0.5,1.40355052032447e-09,0
300,2,1.73205080756888,100,9,0.1,0.5,1.11710508676375e-10,0
300,2,1.73205080756888,100,10,0.1,0.5,2.07082746472369e-09,0
300,2,1.73205080756888,100,11,0.1,0.5,4.37721786734411e-10,0
300,2,1.73205080756888,100,12,0.1,0.5,1.62310736911196e-11,0
300,2,1.73205080756888,100,13,0.1,0.5,9.76062975133554e-11,0
300,2,1.73205080756888,100,14,0.1,0.5,4.60949514016447e-11,0
300,2,1.73205080756888,100,15,0.1,0.5,1.02867089135725e-10,0
300,2,1.73205080756888,100,16,0.1,0.5,1.44439972596809e-10,0
300,2,1.73205080756888,100,17,0.1,0.5,1.46570580829247e-10,0
300,2,1.73205080756888,100,18,0.1,0.5,0.0191323976035039,0
300,2,1.73205080756888,100,19,0.1,0.5,7.11179658549169e-09,0
300,2,1.73205080756888,100,20,0.1,0.5,2.59606191368936e-09,0
300,2,1.73205080756888,100,21,0.1,0.5,9.85879841099049e-11,0
300,2,1.73205080756888,100,22,0.1,0.5,1.42668689318558e-10,0
300,2,1.73205080756888,100,23,0.1,0.5,1.97376419172144e-10,0
300,2,1.73205080756888,100,24,0.1,0.5,8.74438139484339e-10,0
300,2,1.73205080756888,100,25,0.1,0.5,6.52375013072386e-11,0
300,2,1.73205080756888,100,26,0.1,0.5,9.40586386748575e-10,0
300,2,1.73205080756888,100,27,0.1,0.5,4.94117758825032e-10,0
300,2,1.73205080756888,100,28,0.1,0.5,4.86434551277555e-11,0
300,2,1.73205080756888,100,29,0.1,0.5,5.56819689828789e-10,0
300,2,1.73205080756888,100,30,0.1,0.5,3.09371582027264e-09,0
300,2,1.73205080756888,100,31,0.1,0.5,5.46304570665808e-09,0
300,2,1.73205080756888,100,32,0.1,0.5,2.49509476717292e-09,0
300,2,1.73205080756888,100,33,0.1,0.5,3.61601717267547e-10,0
300,2,1.73205080756888,100,34,0.1,0.5,1.19917424653884e-10,0
300,2,1.73205080756888,100,35,0.1,0.5,1.177106902886e-10,0
300,2,1.73205080756888,100,36,0.1,0.5,2.36493212693271e-12,0
300,2,1.73205080756888,100,37,0.1,0.5,6.81256208812854e-10,0
300,2,1.73205080756888,100,38,0.1,0.5,2.45744249692385e-10,0
