n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
100,2,1.73205080756888,100,189,0.1,0.5,2.61158100661271e-06,0
100,2,1.73205080756888,100,190,0.1,0.5,0.0010171830850877,0
100,2,1.73205080756888,100,191,0.1,0.5,0.000176132860552153,0
100,2,1.73205080756888,100,192,0.1,0.5,0.00232806527271455,0
100,2,1.73205080756888,100,193,0.1,0.5,7.12504364034457e-05,0
100,2,1.73205080756888,100,194,0.1,0.5,3.85811358984956e-05,0
100,2,1.73205080756888,100,195,0.1,0.5,1.64104767549769e-05,0
100,2,1.73205080756888,100,196,0.1,0.5,4.39121905282374e-06,0
100,2,1.73205080756888,100,197,0.1,0.5,0.000164081926925192,0
100,2,1.73205080756888,100,198,0.1,0.5,0.000222697017765739,0
100,2,1.73205080756888,100,199,0.1,0.5,0.00012011740610858,0
100,2,1.73205080756888,100,200,0.1,0.5,2.79517910957666e-05,0
