n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
400,2,1.73205080756888,100,153,0.1,0.5,1.32901074700056e-06,0
400,2,1.73205080756888,100,154,0.1,0.5,9.47960305770775e-06,0
400,2,1.73205080756888,100,155,0.1,0.5,6.93048055143154e-06,0
400,2,1.73205080756888,100,156,0.1,0.5,2.8485596378608e-07,0
400,2,1.73205080756888,100,157,0.1,0.5,9.11126115337227e-07,0
400,2,1.73205080756888,100,158,0.1,0.5,1.57244201184318e-07,0
400,2,1.73205080756888,100,159,0.1,0.5,4.11492533425621e-06,0
400,2,1.73205080756888,100,160,0.1,0.5,2.58595674973671e-05,0
400,2,1.73205080756888,100,161,0.1,0.5,1.8440071091309e-07,0
400,2,1.73205080756888,100,162,0.1,0.5,0.000210334602360153,0
400,2,1.73205080756888,100,163,0.1,0.5,1.06794602916744e-07,0
400,2,1.73205080756888,100,164,0.1,0.5,1.26000896917962e-07,0
400,2,1.73205080756888,100,165,0.1,0.5,3.73309544781085e-06,0
400,2,1.73205080756888,100,166,0.1,0.5,2.02573048731878e-05,0
400,2,1.73205080756888,100,167,0.1,0.5,1.69016152191899e-06,0
400,2,1.73205080756888,100,168,0.1,0.5,6.13294976708275e-07,0
400,2,1.73205080756888,100,169,0.1,0.5,3.06662018780202e-05,0
400,2,1.73205080756888,100,170,0.1,0.5,2.28750213106043e-07,0
400,2,1.73205080756888,100,171,0.1,0.5,1.15894798897077e-06,0
400,2,1.73205080756888,100,172,0.1,0.5,1.87295091312109e-06,0
400,2,1.73205080756888,100,173,0.1,0.5,5.39012486177978e-07,0
400,2,1.73205080756888,100,174,0.1,0.5,5.76776559524454e-07,0
400,2,1.73205080756888,100,175,0.1,0.5,5.05101218654661e-07,0
400,2,1.73205080756888,100,176,0.1,0.5,1.50627911175837e-06,0
400,2,1.73205080756888,100,177,0.1,0.5,0.000908898560589592,0
400,2,1.73205080756888,100,178,0.1,0.5,3.06506997422229e-05,0
400,2,1.73205080756888,100,179,0.1,0.5,2466776309844120,1
400,2,1.73205080756888,100,180,0.1,0.5,2.97486024261296e-07,0
400,2,1.73205080756888,100,181,0.1,0.5,3.30719091048642e-06,0
400,2,1.73205080756888,100,182,0.1,0.5,5.44404673118595e-06,0
400,2,1.73205080756888,100,183,0.1,0.5,1.05533663809152e-06,0
400,2,1.73205080756888,100,184,0.1,0.5,3.61560806571931e-05,0
400,2,1.73205080756888,100,185,0.1,0.5,1.6370836808689e-07,0
400,2,1.73205080756888,100,186,0.1,0.5,5.79964942094307e-07,0
400,2,1.73205080756888,100,187,0.1,0.5,5.8004347442382e-06,0
400,2,1.73205080756888,100,188,0.1,0.5,4.8248912478694e-05,0
400,2,1.73205080756888,100,189,0.1,0.5,2.55062439937712e-05,0
400,2,1.73205080756888,100,190,0.1,0.5,1.16437784763594e-07,0
400,2,1.73205080756888,100,191,0.1,0.5,4.2417635738529e-08,0
400,2,1.73205080756888,100,192,0.1,0.5,4.53484233691307e-07,0
400,2,1.73205080756888,100,193,0.1,0.5,4.22775339837591e-08,0
400,2,1.73205080756888,100,194,0.1,0.5,1.11586281426303e-05,0
400,2,1.73205080756888,100,195,0.1,0.5,2.96060242704346e-08,0
400,2,1.73205080756888,100,196,0.1,0.5,4.98300878905872e-06,0
400,2,1.73205080756888,100,197,0.1,0.5,2.32254318078511e-06,0
400,2,1.73205080756888,100,198,0.1,0.5,4.61336748640876e-06,0
400,2,1.73205080756888,100,199,0.1,0.5,0.0273509576351753,0
400,2,1.73205080756888,100,200,0.1,0.5,3.22280582401117e-07,0
